pitcher_name,target_pitch_type,target_pitch_label,feature,beta,n_rows,target_rate
Andrew Heaney,CH,changeup (CH),count_3-2,-0.23874829419940324,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_pitch_type_CS,0.06029574623363325,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_pitch_type_CU,0.01847775076539847,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_pitch_type_FF,-0.021675555705457882,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_pitch_type_SI,0.014396058747893417,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_pitch_type_SL,-0.03298911209861271,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_pitch_type_START,-0.16320335200675398,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),stand_R,0.15969874301614806,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_description_ball,0.06339981213190195,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_description_blocked_ball,0.05192421413025278,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_description_called_strike,0.06110670522109248,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_description_foul,0.03651810524332354,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_description_foul_bunt,-0.11862687281165168,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_description_foul_tip,-0.05431223992867615,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_description_swinging_strike,0.0582471971760226,2082,0.1733909702209414
Andrew Heaney,CH,changeup (CH),prev_description_swinging_strike_blocked,0.06494643084449957,2082,0.1733909702209414
Andrew Heaney,SL,slider (SL),intercept,-0.08455289806556238,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_0-1,0.4077944184908107,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_0-2,0.47839546656517445,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_1-0,0.31145627442748774,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_1-1,0.3583183540395333,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_1-2,0.3854667255905576,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_2-0,0.25793331285489696,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_2-1,0.35063728637516517,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_2-2,0.41414741788132736,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_3-0,0.22565748520163634,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_3-1,0.21669658917674842,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),count_3-2,0.26300901838931023,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_pitch_type_CS,-0.01955244358989254,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_pitch_type_CU,-0.09482140775824832,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_pitch_type_FF,0.021189356196633116,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_pitch_type_SI,-0.0021222868387913503,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_pitch_type_SL,0.1165418440089325,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_pitch_type_START,0.2678847098505109,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),stand_R,-0.09112623027579175,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_description_ball,-0.030895197551377273,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_description_blocked_ball,-0.12836461839797006,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_description_called_strike,-0.06430785168836248,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_description_foul,-0.05343782418977961,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_description_foul_bunt,0.20532044508085293,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_description_foul_tip,-0.03749556594488657,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_description_swinging_strike,-0.07534545594234833,2082,0.16618635926993275
Andrew Heaney,SL,slider (SL),prev_description_swinging_strike_blocked,-0.08335864121665615,2082,0.16618635926993275
Andrew Heaney,SI,sinker (SI),intercept,0.31789884438748833,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_0-1,-0.08150838649945918,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_0-2,-0.1558087211095749,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_1-0,-0.07783463249239202,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_1-1,-0.13239034974871422,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_1-2,-0.1800468385000124,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_2-0,-0.039342702415195344,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_2-1,-0.16414560935676234,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_2-2,-0.17298422622513687,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_3-0,-0.16706882181730068,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_3-1,-0.02022349839427603,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),count_3-2,-0.16054881681966118,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_pitch_type_CS,-0.046970230679135715,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_pitch_type_CU,0.08381986418515884,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_pitch_type_FF,-0.019669100533203445,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_pitch_type_SI,0.047642378521386336,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_pitch_type_SL,-0.034011721907283875,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_pitch_type_START,-0.06651458650358781,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),stand_R,-0.16987587138442073,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_description_ball,0.0450504003299698,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_description_blocked_ball,0.04151619381707261,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_description_called_strike,0.0472745670479247,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_description_foul,0.06471438984541081,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_description_foul_bunt,-0.04927481840826035,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_description_foul_tip,0.005895390113757131,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_description_swinging_strike,-0.007362698530515828,2082,0.11239193083573487
Andrew Heaney,SI,sinker (SI),prev_description_swinging_strike_blocked,-0.08129883771176602,2082,0.11239193083573487
Andrew Heaney,CU,curveball (CU),intercept,-0.22744583762657172,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_0-1,0.44006788299637595,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_0-2,0.43027127542457044,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_1-0,0.39564470693988824,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_1-1,0.4258639205466678,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_1-2,0.4403850641456055,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_2-0,0.3747344998648561,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_2-1,0.40151673492831347,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_2-2,0.437362573165001,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_3-0,0.3665503461497694,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_3-1,0.37177649588716466,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),count_3-2,0.3998781236631841,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_pitch_type_CS,-0.04396884221754816,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_pitch_type_CU,0.016159605929682512,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_pitch_type_FF,-0.033877346259939295,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_pitch_type_SI,0.032327311643583066,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_pitch_type_SL,-0.026307353878761434,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_pitch_type_START,0.31339396326144814,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),stand_R,-0.026016008631247013,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_description_ball,-0.10071472458106404,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_description_blocked_ball,-0.12639600164967382,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_description_called_strike,-0.11271213265248221,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_description_foul,-0.10002515046992393,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_description_foul_bunt,0.07056581482129712,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_description_foul_tip,-0.08694450482641734,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_description_swinging_strike,-0.08212953609025442,2082,0.05763688760806916
Andrew Heaney,CU,curveball (CU),prev_description_swinging_strike_blocked,0.22496227218705636,2082,0.05763688760806916
Andrew Heaney,CS,CS (CS),intercept,0.1087792049933179,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_0-1,-0.14682080011082593,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_0-2,-0.17808806342587377,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_1-0,-0.13940238254575588,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_1-1,-0.14902852109911027,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_1-2,-0.1475864218008194,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_2-0,-0.15963712607524325,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_2-1,-0.12918881458744488,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_2-2,-0.1443116228771934,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_3-0,-0.18372485116604617,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_3-1,-0.173042131986131,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),count_3-2,-0.1427826743035705,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_pitch_type_CS,0.018434532251712706,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_pitch_type_CU,-0.004712855252758556,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_pitch_type_FF,0.02803882803142841,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_pitch_type_SI,0.03631380514880566,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_pitch_type_SL,0.007769080980183159,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_pitch_type_START,-0.013609068368441286,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),stand_R,0.05165066348595762,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_description_ball,0.009817833820819482,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_description_blocked_ball,-0.00023332076683848808,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_description_called_strike,0.019907612833456965,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_description_foul,0.01045552700330217,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_description_foul_bunt,-0.007969230719851995,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_description_foul_tip,-0.016883586721543976,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_description_swinging_strike,-0.005804339994346456,2082,0.053794428434197884
Andrew Heaney,CS,CS (CS),prev_description_swinging_strike_blocked,0.004318572913451072,2082,0.053794428434197884
Antonio Senzatela,FF,4-seam fastball (FF),intercept,0.3098542670727805,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_0-1,0.2638128980151491,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_0-2,0.322918352895962,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_1-0,0.4484743869216242,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_1-1,0.27750100303598935,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_1-2,0.21967000103576376,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_2-0,0.5471632558926,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_2-1,0.37253260546875716,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_2-2,0.4153829620377474,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_3-0,0.834418515639692,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_3-1,0.6703751492564931,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),count_3-2,0.5834364219848511,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_pitch_type_CU,0.08771553620322646,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_pitch_type_FC,-0.26429084468296277,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_pitch_type_FF,-0.0051068675754310814,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_pitch_type_SI,-0.1603511507425266,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_pitch_type_SL,0.01330597348759339,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_pitch_type_START,0.2841853733854571,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),stand_R,-0.042514027379626916,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_description_ball,-0.12856413839598207,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_description_blocked_ball,-0.052502582089739624,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_description_called_strike,-0.09617307408425786,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_description_foul,-0.052571776578824,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_description_foul_bunt,0.42601512871835057,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_description_foul_tip,-0.09841395690673978,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_description_swinging_strike,-0.27017963894759006,2284,0.568739054290718
Antonio Senzatela,FF,4-seam fastball (FF),prev_description_swinging_strike_blocked,-0.011795335100658777,2284,0.568739054290718
Antonio Senzatela,SL,slider (SL),intercept,0.301672861249736,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_0-1,-0.24651607104215195,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_0-2,-0.23764624569554887,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_1-0,-0.3161421379088516,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_1-1,-0.278678586448601,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_1-2,-0.23778210610298303,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_2-0,-0.35019346596432516,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_2-1,-0.28915137228383025,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_2-2,-0.2692827023011226,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_3-0,-0.4816891490453733,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_3-1,-0.41131037833161826,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),count_3-2,-0.3153269548516705,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_pitch_type_CU,-0.06402229436294968,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_pitch_type_FC,-0.01752560338004396,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_pitch_type_FF,0.04100748761836247,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_pitch_type_SI,0.07133438761132753,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_pitch_type_SL,0.08450138386594026,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_pitch_type_START,-0.18485757387421836,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),stand_R,0.19932685053309496,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_description_ball,0.05991250322416119,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_description_blocked_ball,-0.013437619694656382,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_description_called_strike,0.01698777141124737,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_description_foul,-0.02082252961061293,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_description_foul_bunt,-0.13796157489128236,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_description_foul_tip,0.05257344517784562,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_description_swinging_strike,0.06316693189637997,2284,0.18038528896672504
Antonio Senzatela,SL,slider (SL),prev_description_swinging_strike_blocked,0.16443864636112426,2284,0.18038528896672504
Antonio Senzatela,CU,curveball (CU),intercept,0.09820970832701702,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_0-1,0.01432646838365538,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_0-2,0.07622693196045889,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_1-0,-0.10210868308166952,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_1-1,0.02244875535428221,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_1-2,0.10644968755686869,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_2-0,-0.13403525464699068,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_2-1,-0.03854760041070304,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_2-2,-0.027396136169948807,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_3-0,-0.17397237743030702,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_3-1,-0.16456944757788258,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),count_3-2,-0.1379244322769267,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),prev_pitch_type_CU,0.100187702229229,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),prev_pitch_type_FC,0.08290383184658248,2284,0.14842381786339756
Antonio Senzatela,CU,curveball (CU),prev_pitch_type_FF,0.09103186864762719,2284,0.14842381786339756
